2016-06-05T23:21:13.900+0200,13211,17,Queen of Diamonds
2016-06-05T23:21:14.754+0200,13199,34,King of Clubs
2016-06-05T23:21:14.770+0200,13204,27,King of Clubs
2016-06-05T23:21:14.797+0200,13209,20,King of Clubs
2016-06-05T23:21:14.814+0200,13214,13,King of Clubs
2016-06-05T23:21:14.827+0200,13219,6,King of Clubs
2016-06-05T23:21:15.754+0200,13202,30,8 of Clubs
2016-06-05T23:21:15.780+0200,13207,23,6 of Clubs
2016-06-05T23:21:15.798+0200,13212,16,7 of Clubs
2016-06-05T23:21:15.876+0200,13217,9,7 of Clubs
2016-06-05T23:21:15.896+0200,13222,2,8 of Clubs
2016-06-05T23:21:16.714+0200,13200,33,9 of Clubs
2016-06-05T23:21:16.738+0200,13205,26,8 of Clubs
2016-06-05T23:21:16.756+0200,13210,19,9 of Clubs
2016-06-05T23:21:16.867+0200,13220,5,9 of Spades
2016-06-05T23:21:16.890+0200,13215,12,9 of Spades
2016-06-05T23:21:17.772+0200,13198,36,4 of Spades
2016-06-05T23:21:17.800+0200,13203,29,5 of Spades
2016-06-05T23:21:17.834+0200,13208,22,3 of Spades
2016-06-05T23:21:17.862+0200,13218,8,4 of Spades
2016-06-05T23:21:17.897+0200,13223,1,5 of Spades
2016-06-05T23:21:18.034+0200,13213,15,5 of Spades
2016-06-05T23:21:18.845+0200,13201,32,6 of Spades
2016-06-05T23:21:18.861+0200,13206,25,6 of Diamonds
2016-06-05T23:21:18.878+0200,13216,11,7 of Diamonds
2016-06-05T23:21:18.894+0200,13221,4,6 of Diamonds
2016-06-05T23:21:18.909+0200,13211,18,7 of Diamonds
2016-06-05T23:21:19.771+0200,13199,35,9 of Diamonds
2016-06-05T23:21:19.799+0200,13204,28,8 of Diamonds
2016-06-05T23:21:19.817+0200,13209,21,8 of Diamonds
2016-06-05T23:21:19.831+0200,13214,14,7 of Diamonds
2016-06-05T23:21:19.845+0200,13219,7,6 of Diamonds
2016-06-05T23:21:20.775+0200,13202,31,Ace of Diamonds
2016-06-05T23:21:20.800+0200,13207,24,2 of Diamonds
2016-06-05T23:21:20.821+0200,13212,17,King of Hearts
2016-06-05T23:21:20.894+0200,13217,10,Queen of Hearts
2016-06-05T23:21:20.920+0200,13222,3,3 of Clubs
2016-06-05T23:21:21.737+0200,13200,34,10 of Diamonds
2016-06-05T23:21:21.758+0200,13205,27,Ace of Clubs
2016-06-05T23:21:21.783+0200,13210,20,Queen of Diamonds
2016-06-05T23:21:21.891+0200,13220,6,4 of Clubs
2016-06-05T23:21:21.922+0200,13215,13,Queen of Diamonds
2016-06-05T23:21:22.795+0200,13198,37,Queen of Diamonds
2016-06-05T23:21:22.809+0200,13203,30,10 of Diamonds
2016-06-05T23:21:22.842+0200,13208,23,Jack of Diamonds
2016-06-05T23:21:22.870+0200,13218,9,Queen of Diamonds
2016-06-05T23:21:22.915+0200,13223,2,Jack of Diamonds
2016-06-05T23:21:23.052+0200,13213,16,King of Clubs
2016-06-05T23:21:23.858+0200,13201,33,King of Clubs
2016-06-05T23:21:23.868+0200,13206,26,Queen of Clubs
2016-06-05T23:21:23.892+0200,13216,12,King of Clubs
2016-06-05T23:21:23.925+0200,13211,19,Jack of Clubs
2016-06-05T23:21:23.944+0200,13221,5,King of Clubs
2016-06-05T23:21:24.799+0200,13199,36,9 of Clubs
2016-06-05T23:21:24.817+0200,13204,29,9 of Clubs
2016-06-05T23:21:24.851+0200,13214,15,7 of Clubs
2016-06-05T23:21:24.864+0200,13209,22,8 of Clubs
2016-06-05T23:21:24.881+0200,13219,8,8 of Clubs
2016-06-05T23:21:24.922+0200,13224,1,8 of Clubs
2016-06-05T23:21:25.800+0200,13202,32,8 of Spades
2016-06-05T23:21:25.838+0200,13207,25,9 of Spades
2016-06-05T23:21:25.845+0200,13212,18,9 of Spades
2016-06-05T23:21:25.912+0200,13217,11,9 of Spades
2016-06-05T23:21:25.935+0200,13222,4,9 of Spades
2016-06-05T23:21:26.759+0200,13200,35,4 of Spades
2016-06-05T23:21:26.783+0200,13205,28,4 of Spades
2016-06-05T23:21:26.805+0200,13210,21,4 of Spades
2016-06-05T23:21:26.908+0200,13220,7,3 of Spades
2016-06-05T23:21:26.947+0200,13215,14,6 of Spades
2016-06-05T23:21:27.803+0200,13198,38,5 of Clubs
2016-06-05T23:21:27.824+0200,13203,31,8 of Clubs
2016-06-05T23:21:27.853+0200,13208,24,8 of Clubs
2016-06-05T23:21:27.878+0200,13218,10,7 of Clubs
2016-06-05T23:21:27.927+0200,13223,3,7 of Clubs
2016-06-05T23:21:28.072+0200,13213,17,3 of Clubs
2016-06-05T23:21:28.866+0200,13201,34,Ace of Clubs
2016-06-05T23:21:28.892+0200,13206,27,Ace of Clubs
2016-06-05T23:21:28.941+0200,13216,13,King of Diamonds
2016-06-05T23:21:28.978+0200,13221,6,2 of Clubs
2016-06-05T23:21:28.997+0200,13211,20,King of Diamonds
2016-06-05T23:21:29.816+0200,13199,37,Ace of Spades
2016-06-05T23:21:29.851+0200,13204,30,Ace of Spades
2016-06-05T23:21:29.865+0200,13214,16,3 of Spades
2016-06-05T23:21:29.884+0200,13209,23,2 of Spades
2016-06-05T23:21:29.897+0200,13219,9,4 of Spades
2016-06-05T23:21:29.937+0200,13224,2,3 of Spades
2016-06-05T23:21:30.838+0200,13202,33,7 of Clubs
2016-06-05T23:21:30.859+0200,13207,26,10 of Clubs
2016-06-05T23:21:30.883+0200,13212,19,10 of Clubs
2016-06-05T23:21:30.927+0200,13217,12,Jack of Clubs
2016-06-05T23:21:30.954+0200,13222,5,Queen of Clubs
2016-06-05T23:21:31.776+0200,13200,36,Queen of Spades
2016-06-05T23:21:31.803+0200,13205,29,Queen of Spades
2016-06-05T23:21:31.821+0200,13210,22,Queen of Spades
2016-06-05T23:21:31.926+0200,13220,8,King of Spades
2016-06-05T23:21:31.956+0200,13215,15,2 of Hearts
2016-06-05T23:21:32.001+0200,13225,1,King of Spades
2016-06-05T23:21:32.825+0200,13198,39,3 of Spades
2016-06-05T23:21:32.853+0200,13203,32,4 of Spades
2016-06-05T23:21:32.876+0200,13208,25,6 of Spades
2016-06-05T23:21:32.902+0200,13218,11,7 of Spades
2016-06-05T23:21:32.936+0200,13223,4,9 of Spades
2016-06-05T23:21:33.116+0200,13213,18,10 of Spades
2016-06-05T23:21:33.891+0200,13201,35,8 of Hearts
2016-06-05T23:21:33.911+0200,13206,28,5 of Hearts
2016-06-05T23:21:33.976+0200,13216,14,7 of Hearts
2016-06-05T23:21:33.997+0200,13221,7,8 of Hearts
2016-06-05T23:21:34.018+0200,13211,21,6 of Hearts
2016-06-05T23:21:34.829+0200,13199,38,4 of Hearts
2016-06-05T23:21:34.865+0200,13204,31,6 of Hearts
2016-06-05T23:21:34.911+0200,13209,24,7 of Hearts
2016-06-05T23:21:34.942+0200,13214,17,3 of Hearts
2016-06-05T23:21:34.974+0200,13224,3,4 of Hearts
2016-06-05T23:21:35.015+0200,13219,10,3 of Hearts
2016-06-05T23:21:35.861+0200,13202,34,6 of Spades
2016-06-05T23:21:35.887+0200,13207,27,7 of Spades
2016-06-05T23:21:35.907+0200,13212,20,6 of Spades
2016-06-05T23:21:35.934+0200,13217,13,6 of Spades
2016-06-05T23:21:35.962+0200,13222,6,6 of Spades
2016-06-05T23:21:36.791+0200,13200,37,6 of Spades
2016-06-05T23:21:36.812+0200,13205,30,3 of Spades
2016-06-05T23:21:36.829+0200,13210,23,2 of Spades
2016-06-05T23:21:36.957+0200,13220,9,2 of Spades
2016-06-05T23:21:37.001+0200,13215,16,3 of Spades
2016-06-05T23:21:37.025+0200,13225,2,3 of Spades
2016-06-05T23:21:37.846+0200,13198,40,King of Spades
2016-06-05T23:21:37.870+0200,13203,33,Ace of Hearts
2016-06-05T23:21:37.902+0200,13208,26,Ace of Hearts
2016-06-05T23:21:37.915+0200,13218,12,3 of Hearts
2016-06-05T23:21:37.942+0200,13223,5,5 of Hearts
2016-06-05T23:21:38.132+0200,13213,19,3 of Hearts
2016-06-05T23:21:38.907+0200,13201,36,9 of Spades
2016-06-05T23:21:38.935+0200,13206,29,8 of Spades
2016-06-05T23:21:38.984+0200,13216,15,9 of Spades
2016-06-05T23:21:39.003+0200,13226,1,Queen of Spades
2016-06-05T23:21:39.011+0200,13221,8,10 of Spades
2016-06-05T23:21:39.041+0200,13211,22,9 of Spades
2016-06-05T23:21:39.848+0200,13199,39,Ace of Diamonds
2016-06-05T23:21:39.911+0200,13204,32,Ace of Diamonds
2016-06-05T23:21:39.937+0200,13209,25,2 of Diamonds
2016-06-05T23:21:39.973+0200,13214,18,Ace of Diamonds
2016-06-05T23:21:40.015+0200,13224,4,Ace of Diamonds
2016-06-05T23:21:40.612+0200,13219,11,Jack of Hearts
2016-06-05T23:21:40.888+0200,13202,35,10 of Hearts
2016-06-05T23:21:40.907+0200,13207,28,8 of Hearts
2016-06-05T23:21:40.929+0200,13212,21,7 of Hearts
2016-06-05T23:21:40.947+0200,13217,14,6 of Hearts
2016-06-05T23:21:40.975+0200,13222,7,7 of Hearts
2016-06-05T23:21:41.811+0200,13200,38,3 of Clubs
2016-06-05T23:21:41.828+0200,13205,31,9 of Diamonds
2016-06-05T23:21:41.852+0200,13210,24,10 of Diamonds
2016-06-05T23:21:41.973+0200,13220,10,10 of Diamonds
2016-06-05T23:21:42.009+0200,13215,17,10 of Diamonds
2016-06-05T23:21:42.035+0200,13225,3,Jack of Diamonds
2016-06-05T23:21:42.867+0200,13198,41,4 of Diamonds
2016-06-05T23:21:42.885+0200,13203,34,6 of Diamonds
2016-06-05T23:21:42.910+0200,13208,27,6 of Diamonds
2016-06-05T23:21:42.930+0200,13218,13,4 of Diamonds
2016-06-05T23:21:42.952+0200,13223,6,4 of Diamonds
2016-06-05T23:21:43.139+0200,13213,20,6 of Diamonds
2016-06-05T23:21:43.927+0200,13201,37,Jack of Hearts
2016-06-05T23:21:43.957+0200,13206,30,4 of Hearts
2016-06-05T23:21:43.992+0200,13216,16,5 of Hearts
2016-06-05T23:21:44.012+0200,13226,2,8 of Hearts
2016-06-05T23:21:44.025+0200,13221,9,6 of Hearts
2016-06-05T23:21:44.049+0200,13211,23,5 of Hearts
2016-06-05T23:21:44.864+0200,13199,40,8 of Hearts
2016-06-05T23:21:44.921+0200,13204,33,8 of Hearts
2016-06-05T23:21:44.947+0200,13209,26,8 of Hearts
2016-06-05T23:21:44.980+0200,13214,19,2 of Hearts
2016-06-05T23:21:45.022+0200,13224,5,2 of Hearts
2016-06-05T23:21:45.628+0200,13219,12,7 of Diamonds
2016-06-05T23:21:45.904+0200,13202,36,9 of Diamonds
2016-06-05T23:21:45.928+0200,13207,29,9 of Diamonds
2016-06-05T23:21:45.945+0200,13212,22,6 of Diamonds
2016-06-05T23:21:45.959+0200,13217,15,7 of Diamonds
2016-06-05T23:21:45.982+0200,13222,8,6 of Diamonds
2016-06-05T23:21:46.021+0200,13227,1,4 of Diamonds
2016-06-05T23:21:46.830+0200,13200,39,Queen of Hearts
2016-06-05T23:21:46.853+0200,13205,32,Ace of Diamonds
2016-06-05T23:21:46.870+0200,13210,25,2 of Diamonds
2016-06-05T23:21:46.993+0200,13220,11,5 of Diamonds
2016-06-05T23:21:47.016+0200,13215,18,King of Hearts
2016-06-05T23:21:47.042+0200,13225,4,King of Hearts
2016-06-05T23:21:47.883+0200,13198,42,King of Diamonds
2016-06-05T23:21:47.908+0200,13203,35,Ace of Clubs
2016-06-05T23:21:47.923+0200,13208,28,4 of Clubs
2016-06-05T23:21:47.938+0200,13218,14,5 of Clubs
2016-06-05T23:21:47.959+0200,13223,7,5 of Clubs
2016-06-05T23:21:48.155+0200,13213,21,King of Diamonds
2016-06-05T23:21:48.949+0200,13201,38,2 of Clubs
2016-06-05T23:21:48.975+0200,13206,31,Queen of Diamonds
2016-06-05T23:21:49.005+0200,13216,17,Jack of Diamonds
2016-06-05T23:21:49.026+0200,13226,3,King of Diamonds
2016-06-05T23:21:49.040+0200,13221,10,Jack of Diamonds
2016-06-05T23:21:49.057+0200,13211,24,9 of Diamonds
2016-06-05T23:21:49.871+0200,13199,41,4 of Spades
2016-06-05T23:21:49.929+0200,13204,34,Queen of Clubs
2016-06-05T23:21:49.955+0200,13209,27,Ace of Spades
2016-06-05T23:21:49.988+0200,13214,20,Ace of Spades
2016-06-05T23:21:50.030+0200,13224,6,Ace of Spades
2016-06-05T23:21:50.636+0200,13219,13,7 of Clubs
2016-06-05T23:21:50.924+0200,13202,37,3 of Clubs
2016-06-05T23:21:50.945+0200,13207,30,5 of Clubs
2016-06-05T23:21:50.961+0200,13212,23,6 of Clubs
2016-06-05T23:21:50.984+0200,13217,16,6 of Clubs
2016-06-05T23:21:51.001+0200,13222,9,9 of Clubs
2016-06-05T23:21:51.028+0200,13227,2,10 of Clubs
2016-06-05T23:21:51.845+0200,13200,40,7 of Diamonds
2016-06-05T23:21:51.867+0200,13205,33,8 of Diamonds
2016-06-05T23:21:51.903+0200,13210,26,9 of Diamonds
2016-06-05T23:21:52.008+0200,13220,12,King of Diamonds
2016-06-05T23:21:52.026+0200,13215,19,2 of Clubs
2016-06-05T23:21:52.051+0200,13225,5,Ace of Clubs
2016-06-05T23:21:52.900+0200,13198,43,3 of Diamonds
2016-06-05T23:21:52.922+0200,13203,36,4 of Diamonds
2016-06-05T23:21:52.942+0200,13208,29,5 of Diamonds
2016-06-05T23:21:52.962+0200,13218,15,5 of Diamonds
2016-06-05T23:21:52.976+0200,13223,8,7 of Diamonds
2016-06-05T23:21:53.035+0200,13228,1,8 of Diamonds
2016-06-05T23:21:53.226+0200,13213,22,2 of Diamonds
2016-06-05T23:21:53.977+0200,13201,39,7 of Clubs
2016-06-05T23:21:54.009+0200,13206,32,6 of Clubs
2016-06-05T23:21:54.027+0200,13216,18,7 of Clubs
2016-06-05T23:21:54.059+0200,13226,4,8 of Clubs
2016-06-05T23:21:54.074+0200,13211,25,7 of Clubs
2016-06-05T23:21:54.089+0200,13221,11,8 of Clubs
2016-06-05T23:21:54.887+0200,13199,42,4 of Clubs
2016-06-05T23:21:54.938+0200,13204,35,2 of Clubs
2016-06-05T23:21:54.962+0200,13209,28,5 of Clubs
2016-06-05T23:21:54.995+0200,13214,21,3 of Clubs
2016-06-05T23:21:55.037+0200,13224,7,4 of Clubs
2016-06-05T23:21:55.656+0200,13219,14,King of Diamonds
2016-06-05T23:21:55.940+0200,13202,38,3 of Spades
2016-06-05T23:21:55.961+0200,13207,31,3 of Spades
2016-06-05T23:21:55.981+0200,13212,24,4 of Spades
2016-06-05T23:21:56.001+0200,13217,17,4 of Spades
2016-06-05T23:21:56.014+0200,13222,10,4 of Spades
2016-06-05T23:21:56.038+0200,13227,3,5 of Spades
2016-06-05T23:21:56.866+0200,13200,41,Jack of Clubs
2016-06-05T23:21:56.889+0200,13205,34,Jack of Clubs
2016-06-05T23:21:56.910+0200,13210,27,Queen of Clubs
2016-06-05T23:21:57.026+0200,13220,13,King of Clubs
2016-06-05T23:21:57.043+0200,13215,20,King of Clubs
2016-06-05T23:21:57.059+0200,13225,6,King of Clubs
2016-06-05T23:21:57.922+0200,13198,44,Queen of Spades
2016-06-05T23:21:57.945+0200,13203,37,King of Spades
2016-06-05T23:21:57.964+0200,13208,30,Queen of Spades
2016-06-05T23:21:57.982+0200,13218,16,King of Spades
2016-06-05T23:21:58.011+0200,13223,9,Ace of Hearts
2016-06-05T23:21:58.043+0200,13228,2,Ace of Hearts
2016-06-05T23:21:58.243+0200,13213,23,Ace of Hearts
2016-06-05T23:21:59.010+0200,13201,40,8 of Spades
2016-06-05T23:21:59.026+0200,13206,33,7 of Spades
2016-06-05T23:21:59.055+0200,13216,19,7 of Spades
2016-06-05T23:21:59.074+0200,13226,5,9 of Spades
2016-06-05T23:21:59.089+0200,13211,26,7 of Spades
2016-06-05T23:21:59.103+0200,13221,12,8 of Spades
2016-06-05T23:21:59.907+0200,13199,43,Jack of Clubs
2016-06-05T23:21:59.947+0200,13204,36,Jack of Clubs
2016-06-05T23:21:59.970+0200,13209,29,Queen of Clubs
2016-06-05T23:22:00.002+0200,13214,22,Queen of Clubs
2016-06-05T23:22:00.044+0200,13224,8,Queen of Clubs
2016-06-05T23:22:00.061+0200,13229,1,Queen of Clubs
2016-06-05T23:22:00.671+0200,13219,15,10 of Clubs
2016-06-05T23:22:00.956+0200,13202,39,2 of Clubs
2016-06-05T23:22:00.982+0200,13207,32,3 of Clubs
2016-06-05T23:22:00.998+0200,13212,25,4 of Clubs
2016-06-05T23:22:01.015+0200,13217,18,4 of Clubs
2016-06-05T23:22:01.029+0200,13222,11,5 of Clubs
2016-06-05T23:22:01.047+0200,13227,4,7 of Clubs
2016-06-05T23:22:01.886+0200,13200,42,10 of Spades
2016-06-05T23:22:01.901+0200,13205,35,9 of Spades
2016-06-05T23:22:01.927+0200,13210,28,8 of Spades
2016-06-05T23:22:02.033+0200,13220,14,10 of Spades
2016-06-05T23:22:02.061+0200,13215,21,10 of Spades
2016-06-05T23:22:02.084+0200,13225,7,9 of Spades
2016-06-05T23:22:02.933+0200,13198,45,Ace of Spades
2016-06-05T23:22:02.965+0200,13203,38,Ace of Spades
2016-06-05T23:22:02.983+0200,13208,31,2 of Spades
2016-06-05T23:22:03.012+0200,13218,17,3 of Spades
2016-06-05T23:22:03.033+0200,13223,10,3 of Spades
2016-06-05T23:22:03.055+0200,13228,3,4 of Spades
2016-06-05T23:22:03.263+0200,13213,24,3 of Spades
2016-06-05T23:22:04.028+0200,13201,41,3 of Hearts
2016-06-05T23:22:04.049+0200,13206,34,3 of Hearts
2016-06-05T23:22:04.063+0200,13216,20,3 of Hearts
2016-06-05T23:22:04.081+0200,13226,6,5 of Hearts
2016-06-05T23:22:04.096+0200,13211,27,3 of Hearts
2016-06-05T23:22:04.114+0200,13221,13,4 of Hearts
2016-06-05T23:22:04.924+0200,13199,44,King of Spades
2016-06-05T23:22:04.955+0200,13204,37,10 of Spades
2016-06-05T23:22:04.978+0200,13209,30,Ace of Hearts
2016-06-05T23:22:05.011+0200,13214,23,King of Spades
2016-06-05T23:22:05.061+0200,13224,9,King of Spades
2016-06-05T23:22:05.140+0200,13229,2,King of Spades
2016-06-05T23:22:05.688+0200,13219,16,10 of Spades
2016-06-05T23:22:05.972+0200,13202,40,Jack of Hearts
2016-06-05T23:22:05.997+0200,13207,33,Ace of Diamonds
2016-06-05T23:22:06.015+0200,13212,26,Queen of Hearts
2016-06-05T23:22:06.029+0200,13217,19,Jack of Hearts
2016-06-05T23:22:06.047+0200,13222,12,Queen of Hearts
2016-06-05T23:22:06.062+0200,13227,5,King of Hearts
2016-06-05T23:22:06.904+0200,13200,43,9 of Hearts
2016-06-05T23:22:06.928+0200,13205,36,10 of Hearts
2016-06-05T23:22:06.945+0200,13210,29,10 of Hearts
2016-06-05T23:22:07.060+0200,13220,15,9 of Hearts
2016-06-05T23:22:07.084+0200,13215,22,10 of Hearts
2016-06-05T23:22:07.105+0200,13230,1,10 of Hearts
2016-06-05T23:22:07.120+0200,13225,8,9 of Hearts
2016-06-05T23:22:07.949+0200,13198,46,10 of Hearts
2016-06-05T23:22:07.981+0200,13203,39,Jack of Hearts
2016-06-05T23:22:07.995+0200,13208,32,10 of Hearts
2016-06-05T23:22:08.025+0200,13218,18,Ace of Hearts
2016-06-05T23:22:08.045+0200,13223,11,King of Spades
2016-06-05T23:22:08.066+0200,13228,4,Queen of Spades
2016-06-05T23:22:08.275+0200,13213,25,2 of Hearts
2016-06-05T23:22:09.046+0200,13201,42,7 of Spades
2016-06-05T23:22:09.063+0200,13206,35,6 of Spades
2016-06-05T23:22:09.092+0200,13226,7,7 of Spades
2016-06-05T23:22:09.115+0200,13216,21,5 of Spades
2016-06-05T23:22:09.137+0200,13211,28,6 of Spades
2016-06-05T23:22:09.155+0200,13221,14,6 of Spades
2016-06-05T23:22:09.943+0200,13199,45,Jack of Spades
2016-06-05T23:22:09.964+0200,13204,38,5 of Spades
2016-06-05T23:22:09.985+0200,13209,31,10 of Spades
2016-06-05T23:22:10.018+0200,13214,24,9 of Spades
2016-06-05T23:22:10.139+0200,13224,10,10 of Hearts
2016-06-05T23:22:10.154+0200,13229,3,9 of Hearts
2016-06-05T23:22:10.706+0200,13219,17,5 of Hearts
2016-06-05T23:22:10.989+0200,13202,41,6 of Hearts
2016-06-05T23:22:11.010+0200,13207,34,7 of Hearts
2016-06-05T23:22:11.024+0200,13212,27,6 of Hearts
2016-06-05T23:22:11.044+0200,13217,20,4 of Hearts
2016-06-05T23:22:11.061+0200,13222,13,6 of Hearts
2016-06-05T23:22:11.080+0200,13227,6,4 of Hearts
2016-06-05T23:22:11.924+0200,13200,44,Ace of Hearts
2016-06-05T23:22:11.945+0200,13205,37,Ace of Hearts
2016-06-05T23:22:11.959+0200,13210,30,Ace of Hearts
2016-06-05T23:22:12.083+0200,13220,16,5 of Hearts
2016-06-05T23:22:12.105+0200,13215,23,6 of Diamonds
2016-06-05T23:22:12.126+0200,13230,2,6 of Diamonds
2016-06-05T23:22:12.139+0200,13225,9,6 of Diamonds
2016-06-05T23:22:12.965+0200,13198,47,6 of Diamonds
2016-06-05T23:22:12.992+0200,13203,40,5 of Diamonds
2016-06-05T23:22:13.005+0200,13208,33,3 of Diamonds
2016-06-05T23:22:13.033+0200,13218,19,3 of Diamonds
2016-06-05T23:22:13.057+0200,13223,12,5 of Diamonds
2016-06-05T23:22:13.079+0200,13228,5,5 of Diamonds
2016-06-05T23:22:13.296+0200,13213,26,Ace of Diamonds
2016-06-05T23:22:14.062+0200,13201,43,2 of Diamonds
2016-06-05T23:22:14.093+0200,13206,36,Ace of Diamonds
2016-06-05T23:22:14.115+0200,13226,8,Ace of Diamonds
2016-06-05T23:22:14.137+0200,13216,22,Ace of Diamonds
2016-06-05T23:22:14.148+0200,13231,1,King of Hearts
2016-06-05T23:22:14.164+0200,13211,29,Ace of Clubs
2016-06-05T23:22:14.177+0200,13221,15,Ace of Clubs
2016-06-05T23:22:14.963+0200,13199,46,2 of Clubs
2016-06-05T23:22:14.981+0200,13204,39,King of Diamonds
2016-06-05T23:22:14.998+0200,13209,32,2 of Clubs
2016-06-05T23:22:15.026+0200,13214,25,Ace of Clubs
2016-06-05T23:22:15.147+0200,13224,11,King of Diamonds
2016-06-05T23:22:15.321+0200,13229,4,Jack of Diamonds
2016-06-05T23:22:15.730+0200,13219,18,5 of Diamonds
2016-06-05T23:22:16.005+0200,13202,42,7 of Diamonds
2016-06-05T23:22:16.022+0200,13207,35,6 of Diamonds
2016-06-05T23:22:16.040+0200,13212,28,10 of Diamonds
2016-06-05T23:22:16.058+0200,13217,21,9 of Diamonds
2016-06-05T23:22:16.079+0200,13222,14,9 of Diamonds
2016-06-05T23:22:16.100+0200,13227,7,9 of Diamonds
2016-06-05T23:22:16.940+0200,13200,45,8 of Hearts
2016-06-05T23:22:16.959+0200,13205,38,9 of Hearts
2016-06-05T23:22:16.983+0200,13210,31,Jack of Hearts
2016-06-05T23:22:17.103+0200,13220,17,King of Hearts
2016-06-05T23:22:17.128+0200,13215,24,Queen of Hearts
2016-06-05T23:22:17.142+0200,13230,3,King of Hearts
2016-06-05T23:22:17.162+0200,13225,10,Queen of Hearts
2016-06-05T23:22:17.983+0200,13198,48,3 of Hearts
2016-06-05T23:22:18.005+0200,13203,41,5 of Hearts
2016-06-05T23:22:18.020+0200,13208,34,9 of Hearts
2016-06-05T23:22:18.040+0200,13218,20,9 of Hearts
2016-06-05T23:22:18.064+0200,13223,13,9 of Hearts
2016-06-05T23:22:18.086+0200,13228,6,8 of Hearts
2016-06-05T23:22:18.312+0200,13213,27,Jack of Diamonds
2016-06-05T23:22:19.079+0200,13201,44,8 of Diamonds
2016-06-05T23:22:19.110+0200,13206,37,7 of Diamonds
2016-06-05T23:22:19.134+0200,13226,9,9 of Diamonds
2016-06-05T23:22:19.149+0200,13216,23,8 of Diamonds
2016-06-05T23:22:19.165+0200,13231,2,10 of Diamonds
2016-06-05T23:22:19.178+0200,13211,30,6 of Diamonds
2016-06-05T23:22:19.194+0200,13221,16,7 of Diamonds
2016-06-05T23:22:19.974+0200,13199,47,7 of Diamonds
2016-06-05T23:22:19.993+0200,13204,40,5 of Diamonds
2016-06-05T23:22:20.017+0200,13209,33,4 of Diamonds
2016-06-05T23:22:20.040+0200,13214,26,5 of Diamonds
2016-06-05T23:22:20.155+0200,13224,12,4 of Diamonds
2016-06-05T23:22:20.341+0200,13229,5,6 of Clubs
2016-06-05T23:22:20.748+0200,13219,19,5 of Clubs
2016-06-05T23:22:21.013+0200,13202,43,King of Diamonds
2016-06-05T23:22:21.030+0200,13207,36,Ace of Clubs
2016-06-05T23:22:21.048+0200,13212,29,2 of Clubs
2016-06-05T23:22:21.066+0200,13217,22,3 of Clubs
2016-06-05T23:22:21.087+0200,13222,15,2 of Clubs
2016-06-05T23:22:21.108+0200,13227,8,4 of Clubs
2016-06-05T23:22:21.149+0200,13232,1,5 of Clubs
2016-06-05T23:22:21.958+0200,13200,46,7 of Clubs
2016-06-05T23:22:21.984+0200,13205,39,4 of Clubs
2016-06-05T23:22:21.998+0200,13210,32,2 of Clubs
2016-06-05T23:22:22.120+0200,13220,18,3 of Clubs
2016-06-05T23:22:22.142+0200,13215,25,5 of Clubs
2016-06-05T23:22:22.172+0200,13230,4,Ace of Clubs
2016-06-05T23:22:22.187+0200,13225,11,2 of Clubs
2016-06-05T23:22:23.002+0200,13198,49,6 of Spades
2016-06-05T23:22:23.032+0200,13203,42,2 of Spades
2016-06-05T23:22:23.052+0200,13218,21,Ace of Spades
2016-06-05T23:22:23.067+0200,13208,35,Ace of Spades
2016-06-05T23:22:23.083+0200,13223,14,Ace of Spades
2016-06-05T23:22:23.097+0200,13228,7,Ace of Spades
2016-06-05T23:22:23.333+0200,13213,28,Ace of Spades
2016-06-05T23:22:24.095+0200,13201,45,8 of Clubs
2016-06-05T23:22:24.123+0200,13206,38,7 of Clubs
2016-06-05T23:22:24.141+0200,13226,10,Jack of Clubs
2016-06-05T23:22:24.156+0200,13216,24,10 of Clubs
2016-06-05T23:22:24.173+0200,13231,3,10 of Clubs
2016-06-05T23:22:24.193+0200,13211,31,8 of Clubs
2016-06-05T23:22:24.213+0200,13221,17,9 of Clubs
2016-06-05T23:22:24.991+0200,13199,48,2 of Diamonds
2016-06-05T23:22:25.017+0200,13204,41,9 of Hearts
2016-06-05T23:22:25.031+0200,13209,34,King of Hearts
2016-06-05T23:22:25.048+0200,13214,27,Queen of Hearts
2016-06-05T23:22:25.178+0200,13224,13,King of Hearts
2016-06-05T23:22:25.357+0200,13229,6,Queen of Hearts
2016-06-05T23:22:25.756+0200,13219,20,7 of Hearts
2016-06-05T23:22:26.028+0200,13202,44,5 of Hearts
2016-06-05T23:22:26.047+0200,13207,37,4 of Hearts
2016-06-05T23:22:26.070+0200,13212,30,4 of Hearts
2016-06-05T23:22:26.091+0200,13217,23,3 of Hearts
2016-06-05T23:22:26.127+0200,13227,9,6 of Hearts
2016-06-05T23:22:26.146+0200,13222,16,4 of Hearts
2016-06-05T23:22:26.175+0200,13232,2,6 of Hearts
2016-06-05T23:22:26.974+0200,13200,47,3 of Diamonds
2016-06-05T23:22:26.999+0200,13205,40,6 of Diamonds
2016-06-05T23:22:27.049+0200,13210,33,5 of Diamonds
2016-06-05T23:22:27.130+0200,13220,19,9 of Diamonds
2016-06-05T23:22:27.152+0200,13215,26,9 of Diamonds
2016-06-05T23:22:27.188+0200,13230,5,8 of Diamonds
2016-06-05T23:22:27.207+0200,13225,12,9 of Diamonds
2016-06-05T23:22:28.032+0200,13198,50,8 of Clubs
2016-06-05T23:22:28.052+0200,13203,43,Jack of Diamonds
